LoadID,Date,Year,Month,MonthName,Quarter,DayType,Carrier,Dispatcher,Terminal,Origin,Destination,Route,DistanceMiles,LoadType,WeatherImpact,AppointmentType,DelayCause,Responsibility,ScheduledTransitHours,ActualTransitHours,DelayMinutes,DelayCategory,OperationalStatus,StrictOnTimeStatus,ServiceLevel
3424,2024-05-23,2024,5,May,Q2,Weekday,NorthTrail,M. Clark,Des Moines,Grand Forks,Omaha,Grand Forks to Omaha,559,Reefer,None,Strict,Traffic,Carrier,11.1,11.6,28,On-Time,On-Time,Late,On-Time
2158,2024-05-23,2024,5,May,Q2,Weekday,RoadBull,A. Smith,Winnipeg,Minneapolis,Kansas City,Minneapolis to Kansas City,642,Flatbed,None,Open,Dock Delay,Shipper/Receiver,12.3,12.8,31,Minor,On-Time,Late,On-Time
1609,2024-05-23,2024,5,May,Q2,Weekday,FastFreight,M. Clark,Des Moines,Grand Forks,Winnipeg,Grand Forks to Winnipeg,548,Reefer,None,Strict,Traffic,External,12.0,13.1,67,Minor,Late,Late,On-Time
4844,2024-05-23,2024,5,May,Q2,Weekday,SwiftLine,M. Clark,Fargo,Fargo,Winnipeg,Fargo to Winnipeg,538,Dry,Rain,Open,Breakdown,Carrier,9.4,10.1,41,Minor,On-Time,Late,On-Time
4828,2024-05-23,2024,5,May,Q2,Weekday,FastFreight,J. Lee,Fargo,Minneapolis,Chicago,Minneapolis to Chicago,992,Flatbed,None,Open,Traffic,External,17.6,17.7,5,On-Time,On-Time,On-Time,On-Time
4229,2024-05-23,2024,5,May,Q2,Weekday,SwiftLine,M. Clark,Fargo,Winnipeg,Minneapolis,Winnipeg to Minneapolis,1055,Reefer,None,Strict,Weather,External,22.8,22.8,0,On-Time,On-Time,On-Time,On-Time
424,2024-05-23,2024,5,May,Q2,Weekday,FastFreight,J. Lee,Des Moines,Fargo,Omaha,Fargo to Omaha,452,Dry,Rain,Standard,Weather,External,8.3,10.2,111,Moderate,Late,Late,Failure
416,2024-05-23,2024,5,May,Q2,Weekday,NorthTrail,J. Lee,Des Moines,Winnipeg,Omaha,Winnipeg to Omaha,541,Reefer,None,Standard,Dock Delay,Shipper/Receiver,10.8,11.1,17,On-Time,On-Time,Late,On-Time
172,2024-05-23,2024,5,May,Q2,Weekday,RoadBull,M. Clark,Winnipeg,Fargo,Winnipeg,Fargo to Winnipeg,967,Dry,Rain,Standard,Dock Delay,Shipper/Receiver,16.7,16.9,11,On-Time,On-Time,On-Time,On-Time
898,2024-05-23,2024,5,May,Q2,Weekday,SwiftLine,M. Clark,Winnipeg,Winnipeg,Omaha,Winnipeg to Omaha,1004,Reefer,None,Strict,Traffic,Carrier,17.6,20.0,141,Moderate,Late,Late,Failure
3647,2024-05-23,2024,5,May,Q2,Weekday,RoadBull,M. Clark,Winnipeg,Minneapolis,Kansas City,Minneapolis to Kansas City,986,Dry,High Wind,Strict,Dispatch/Planning,Carrier,18.7,24.4,341,Severe,Late,Late,Failure
4556,2024-05-23,2024,5,May,Q2,Weekday,SwiftLine,J. Lee,Des Moines,Sioux Falls,Omaha,Sioux Falls to Omaha,931,Reefer,High Wind,Standard,Dock Delay,Shipper/Receiver,18.0,19.2,73,Minor,Late,Late,At-Risk
4036,2024-05-24,2024,5,May,Q2,Weekday,FastFreight,R. Davis,Des Moines,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,434,Dry,Rain,Standard,Traffic,Carrier,7.4,7.6,10,On-Time,On-Time,On-Time,On-Time
1536,2024-05-24,2024,5,May,Q2,Weekday,RoadBull,J. Lee,Des Moines,Fargo,Chicago,Fargo to Chicago,1171,Dry,High Wind,Standard,Traffic,Carrier,21.1,26.8,343,Severe,Late,Late,Failure
523,2024-05-24,2024,5,May,Q2,Weekday,FastFreight,A. Smith,Des Moines,Fargo,Chicago,Fargo to Chicago,316,Reefer,None,Open,Breakdown,Carrier,6.7,7.0,19,On-Time,On-Time,Late,On-Time
1167,2024-05-24,2024,5,May,Q2,Weekday,NorthTrail,R. Davis,Winnipeg,Grand Forks,Minneapolis,Grand Forks to Minneapolis,366,Dry,None,Open,Traffic,Carrier,6.2,6.2,2,On-Time,On-Time,On-Time,On-Time
680,2024-05-24,2024,5,May,Q2,Weekday,RoadBull,J. Lee,Winnipeg,Sioux Falls,Omaha,Sioux Falls to Omaha,1145,Dry,Snow,Strict,Traffic,Carrier,23.4,23.4,0,On-Time,On-Time,On-Time,On-Time
782,2024-05-24,2024,5,May,Q2,Weekday,NorthTrail,M. Clark,Winnipeg,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,471,Dry,None,Open,Breakdown,Driver,9.2,9.2,0,On-Time,On-Time,On-Time,On-Time
3722,2024-05-24,2024,5,May,Q2,Weekday,FastFreight,A. Smith,Minneapolis,Minneapolis,Chicago,Minneapolis to Chicago,1193,Flatbed,Rain,Standard,Weather,External,26.3,26.5,10,On-Time,On-Time,On-Time,On-Time
557,2024-05-24,2024,5,May,Q2,Weekday,FastFreight,A. Smith,Des Moines,Minneapolis,Chicago,Minneapolis to Chicago,503,Dry,Rain,Strict,Tornado/Severe Storm,External,9.3,15.0,342,Severe,Late,Late,Failure
1453,2024-05-24,2024,5,May,Q2,Weekday,RoadBull,J. Lee,Minneapolis,Sioux Falls,Kansas City,Sioux Falls to Kansas City,517,Flatbed,None,Strict,Inspection,External,11.0,11.7,44,Minor,On-Time,Late,On-Time
688,2024-05-25,2024,5,May,Q2,Weekend,SwiftLine,J. Lee,Fargo,Fargo,Chicago,Fargo to Chicago,1005,Dry,None,Strict,Dock Delay,Shipper/Receiver,20.7,20.7,0,On-Time,On-Time,On-Time,On-Time
983,2024-05-25,2024,5,May,Q2,Weekend,NorthTrail,J. Lee,Des Moines,Grand Forks,Winnipeg,Grand Forks to Winnipeg,653,Dry,Rain,Standard,Inspection,External,12.1,12.9,46,Minor,Late,Late,At-Risk
4734,2024-05-25,2024,5,May,Q2,Weekend,NorthTrail,R. Davis,Des Moines,Fargo,Minneapolis,Fargo to Minneapolis,769,Flatbed,Rain,Open,Dock Delay,Shipper/Receiver,16.0,16.8,48,Minor,Late,Late,On-Time
538,2024-05-25,2024,5,May,Q2,Weekend,SwiftLine,R. Davis,Fargo,Minneapolis,Winnipeg,Minneapolis to Winnipeg,513,Flatbed,None,Open,Weather,External,9.0,9.6,37,Minor,On-Time,Late,On-Time
2066,2024-05-25,2024,5,May,Q2,Weekend,RoadBull,R. Davis,Des Moines,Sioux Falls,Kansas City,Sioux Falls to Kansas City,1018,Reefer,Rain,Standard,Traffic,Carrier,18.1,18.5,25,On-Time,On-Time,Late,On-Time
4018,2024-05-25,2024,5,May,Q2,Weekend,SwiftLine,M. Clark,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,275,Flatbed,Rain,Standard,Traffic,External,5.4,5.9,31,Minor,On-Time,Late,On-Time
4079,2024-05-25,2024,5,May,Q2,Weekend,RoadBull,R. Davis,Des Moines,Fargo,Omaha,Fargo to Omaha,1181,Dry,None,Strict,Dispatch/Planning,Carrier,21.5,22.3,50,Minor,Late,Late,On-Time
4190,2024-05-25,2024,5,May,Q2,Weekend,SwiftLine,A. Smith,Fargo,Minneapolis,Chicago,Minneapolis to Chicago,1190,Dry,None,Strict,High Wind Shutdown,External,24.4,29.2,290,Severe,Late,Late,Failure
1650,2024-05-25,2024,5,May,Q2,Weekend,RoadBull,A. Smith,Des Moines,Minneapolis,Omaha,Minneapolis to Omaha,929,Reefer,None,Strict,Inspection,External,16.4,18.5,125,Moderate,Late,Late,Failure
1131,2024-05-25,2024,5,May,Q2,Weekend,NorthTrail,R. Davis,Des Moines,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,854,Flatbed,High Wind,Strict,Weather,External,14.9,16.0,67,Minor,Late,Late,On-Time
4655,2024-05-26,2024,5,May,Q2,Weekend,NorthTrail,J. Lee,Des Moines,Fargo,Omaha,Fargo to Omaha,789,Dry,Snow,Open,Inspection,External,13.5,14.2,43,Minor,On-Time,Late,On-Time
4212,2024-05-26,2024,5,May,Q2,Weekend,SwiftLine,A. Smith,Minneapolis,Winnipeg,Omaha,Winnipeg to Omaha,430,Dry,None,Standard,Inspection,External,7.4,8.0,33,Minor,On-Time,Late,On-Time
1209,2024-05-26,2024,5,May,Q2,Weekend,NorthTrail,R. Davis,Winnipeg,Sioux Falls,Chicago,Sioux Falls to Chicago,941,Dry,None,Strict,Inspection,External,18.1,18.3,13,On-Time,On-Time,On-Time,On-Time
1541,2024-05-26,2024,5,May,Q2,Weekend,RoadBull,R. Davis,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,957,Flatbed,None,Strict,Traffic,Carrier,18.7,19.3,34,Minor,On-Time,Late,On-Time
3873,2024-05-26,2024,5,May,Q2,Weekend,SwiftLine,J. Lee,Fargo,Sioux Falls,Chicago,Sioux Falls to Chicago,465,Reefer,Rain,Open,Inspection,External,9.0,10.0,59,Minor,Late,Late,On-Time
2601,2024-05-26,2024,5,May,Q2,Weekend,NorthTrail,A. Smith,Fargo,Fargo,Omaha,Fargo to Omaha,371,Flatbed,Rain,Standard,Traffic,Driver,6.2,6.4,12,On-Time,On-Time,On-Time,On-Time
2994,2024-05-26,2024,5,May,Q2,Weekend,SwiftLine,J. Lee,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,319,Reefer,Snow,Open,Dispatch/Planning,Carrier,5.5,6.3,46,Minor,Late,Late,On-Time
945,2024-05-26,2024,5,May,Q2,Weekend,SwiftLine,A. Smith,Winnipeg,Grand Forks,Chicago,Grand Forks to Chicago,553,Dry,Rain,Standard,Traffic,Carrier,11.0,11.8,45,Minor,On-Time,Late,On-Time
2583,2024-05-26,2024,5,May,Q2,Weekend,RoadBull,M. Clark,Winnipeg,Minneapolis,Omaha,Minneapolis to Omaha,1037,Dry,None,Open,Breakdown,Carrier,20.3,20.7,23,On-Time,On-Time,Late,On-Time
4582,2024-05-26,2024,5,May,Q2,Weekend,NorthTrail,J. Lee,Fargo,Grand Forks,Kansas City,Grand Forks to Kansas City,1169,Reefer,Rain,Strict,Traffic,External,24.5,24.5,0,On-Time,On-Time,On-Time,On-Time
1400,2024-05-26,2024,5,May,Q2,Weekend,SwiftLine,A. Smith,Winnipeg,Fargo,Winnipeg,Fargo to Winnipeg,746,Flatbed,None,Strict,Inspection,External,12.6,12.9,19,On-Time,On-Time,Late,On-Time
182,2024-05-26,2024,5,May,Q2,Weekend,NorthTrail,A. Smith,Winnipeg,Winnipeg,Chicago,Winnipeg to Chicago,829,Flatbed,Snow,Standard,Traffic,External,16.0,17.0,58,Minor,Late,Late,At-Risk
3379,2024-05-26,2024,5,May,Q2,Weekend,FastFreight,A. Smith,Minneapolis,Minneapolis,Omaha,Minneapolis to Omaha,349,Flatbed,None,Strict,Inspection,External,7.3,8.4,64,Minor,Late,Late,On-Time
1019,2024-05-27,2024,5,May,Q2,Weekday,NorthTrail,M. Clark,Des Moines,Minneapolis,Kansas City,Minneapolis to Kansas City,363,Reefer,Rain,Standard,Inspection,External,7.5,8.1,35,Minor,On-Time,Late,On-Time
882,2024-05-27,2024,5,May,Q2,Weekday,RoadBull,A. Smith,Winnipeg,Fargo,Omaha,Fargo to Omaha,595,Reefer,Snow,Strict,Hurricane Disruption,External,12.2,17.2,303,Severe,Late,Late,Failure
3197,2024-05-27,2024,5,May,Q2,Weekday,SwiftLine,A. Smith,Fargo,Fargo,Chicago,Fargo to Chicago,1098,Dry,None,Standard,Weather,External,21.1,22.6,87,Minor,Late,Late,At-Risk
4645,2024-05-27,2024,5,May,Q2,Weekday,RoadBull,J. Lee,Minneapolis,Grand Forks,Minneapolis,Grand Forks to Minneapolis,260,Dry,Rain,Strict,Dock Delay,Shipper/Receiver,4.9,4.9,0,On-Time,On-Time,On-Time,On-Time
183,2024-05-27,2024,5,May,Q2,Weekday,SwiftLine,R. Davis,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,271,Dry,None,Strict,Dock Delay,Shipper/Receiver,5.2,5.2,0,On-Time,On-Time,On-Time,On-Time
2489,2024-05-27,2024,5,May,Q2,Weekday,SwiftLine,J. Lee,Des Moines,Winnipeg,Chicago,Winnipeg to Chicago,811,Reefer,None,Standard,Traffic,Carrier,14.2,14.5,16,On-Time,On-Time,Late,On-Time
4315,2024-05-27,2024,5,May,Q2,Weekday,FastFreight,M. Clark,Des Moines,Fargo,Kansas City,Fargo to Kansas City,484,Reefer,Rain,Strict,Weather,External,9.9,11.8,115,Moderate,Late,Late,At-Risk
1894,2024-05-27,2024,5,May,Q2,Weekday,FastFreight,M. Clark,Winnipeg,Fargo,Chicago,Fargo to Chicago,647,Dry,None,Open,Breakdown,Driver,12.2,13.1,53,Minor,Late,Late,On-Time
4203,2024-05-27,2024,5,May,Q2,Weekday,NorthTrail,M. Clark,Minneapolis,Grand Forks,Winnipeg,Grand Forks to Winnipeg,782,Reefer,Rain,Strict,Traffic,Carrier,13.9,13.9,0,On-Time,On-Time,On-Time,On-Time
2121,2024-05-27,2024,5,May,Q2,Weekday,RoadBull,J. Lee,Fargo,Minneapolis,Omaha,Minneapolis to Omaha,631,Flatbed,None,Open,Weather,External,11.0,12.1,66,Minor,Late,Late,On-Time
1005,2024-05-28,2024,5,May,Q2,Weekday,NorthTrail,J. Lee,Winnipeg,Winnipeg,Minneapolis,Winnipeg to Minneapolis,1184,Flatbed,Snow,Strict,Breakdown,Carrier,22.1,22.2,6,On-Time,On-Time,On-Time,On-Time
1927,2024-05-28,2024,5,May,Q2,Weekday,FastFreight,R. Davis,Fargo,Minneapolis,Chicago,Minneapolis to Chicago,450,Dry,High Wind,Standard,Weather,External,8.2,9.6,83,Minor,Late,Late,At-Risk
1954,2024-05-28,2024,5,May,Q2,Weekday,RoadBull,J. Lee,Des Moines,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,296,Dry,None,Strict,Dispatch/Planning,Carrier,5.2,6.1,54,Minor,Late,Late,On-Time
1723,2024-05-28,2024,5,May,Q2,Weekday,FastFreight,A. Smith,Fargo,Grand Forks,Winnipeg,Grand Forks to Winnipeg,777,Reefer,Rain,Strict,Weather,External,14.1,14.6,32,Minor,On-Time,Late,On-Time
490,2024-05-28,2024,5,May,Q2,Weekday,RoadBull,M. Clark,Fargo,Winnipeg,Minneapolis,Winnipeg to Minneapolis,1094,Dry,Rain,Open,Dispatch/Planning,Carrier,20.3,20.4,9,On-Time,On-Time,On-Time,On-Time
1809,2024-05-28,2024,5,May,Q2,Weekday,FastFreight,R. Davis,Winnipeg,Minneapolis,Chicago,Minneapolis to Chicago,742,Dry,None,Open,Traffic,External,12.7,13.3,38,Minor,On-Time,Late,On-Time
1687,2024-05-28,2024,5,May,Q2,Weekday,SwiftLine,J. Lee,Fargo,Sioux Falls,Chicago,Sioux Falls to Chicago,359,Flatbed,None,Standard,Dock Delay,Shipper/Receiver,6.5,7.2,40,Minor,On-Time,Late,On-Time
3939,2024-05-28,2024,5,May,Q2,Weekday,FastFreight,J. Lee,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,883,Flatbed,None,Strict,Traffic,External,16.2,16.2,0,On-Time,On-Time,On-Time,On-Time
2770,2024-05-28,2024,5,May,Q2,Weekday,SwiftLine,A. Smith,Winnipeg,Grand Forks,Omaha,Grand Forks to Omaha,304,Dry,None,Standard,Weather,External,5.9,6.8,53,Minor,Late,Late,At-Risk
3866,2024-05-28,2024,5,May,Q2,Weekday,RoadBull,R. Davis,Des Moines,Minneapolis,Kansas City,Minneapolis to Kansas City,313,Dry,Rain,Strict,Weather,External,6.6,8.1,89,Minor,Late,Late,At-Risk
300,2024-05-29,2024,5,May,Q2,Weekday,FastFreight,A. Smith,Des Moines,Minneapolis,Chicago,Minneapolis to Chicago,840,Reefer,None,Open,High Wind Shutdown,External,15.7,21.6,354,Severe,Late,Late,Failure
3641,2024-05-29,2024,5,May,Q2,Weekday,SwiftLine,A. Smith,Winnipeg,Grand Forks,Winnipeg,Grand Forks to Winnipeg,204,Flatbed,Rain,Strict,Dock Delay,Shipper/Receiver,4.4,4.4,0,On-Time,On-Time,On-Time,On-Time
4098,2024-05-29,2024,5,May,Q2,Weekday,FastFreight,A. Smith,Winnipeg,Minneapolis,Omaha,Minneapolis to Omaha,1002,Dry,None,Strict,Dock Delay,Shipper/Receiver,20.8,21.3,29,On-Time,On-Time,Late,On-Time
4305,2024-05-29,2024,5,May,Q2,Weekday,RoadBull,M. Clark,Des Moines,Grand Forks,Kansas City,Grand Forks to Kansas City,370,Dry,Snow,Standard,Breakdown,Carrier,6.8,7.1,20,On-Time,On-Time,Late,On-Time
3260,2024-05-30,2024,5,May,Q2,Weekday,RoadBull,A. Smith,Minneapolis,Fargo,Kansas City,Fargo to Kansas City,304,Reefer,Rain,Open,Breakdown,Carrier,6.3,6.8,30,On-Time,On-Time,Late,On-Time
423,2024-05-30,2024,5,May,Q2,Weekday,SwiftLine,A. Smith,Des Moines,Grand Forks,Winnipeg,Grand Forks to Winnipeg,380,Dry,None,Open,Inspection,External,6.4,7.4,59,Minor,Late,Late,On-Time
3121,2024-05-30,2024,5,May,Q2,Weekday,RoadBull,R. Davis,Minneapolis,Winnipeg,Chicago,Winnipeg to Chicago,676,Dry,Snow,Strict,Dock Delay,Shipper/Receiver,13.5,13.5,0,On-Time,On-Time,On-Time,On-Time
1515,2024-05-30,2024,5,May,Q2,Weekday,SwiftLine,J. Lee,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,790,Flatbed,Snow,Strict,Weather,External,15.9,17.4,92,Moderate,Late,Late,At-Risk
4809,2024-05-30,2024,5,May,Q2,Weekday,RoadBull,A. Smith,Minneapolis,Fargo,Kansas City,Fargo to Kansas City,1147,Flatbed,None,Strict,Dock Delay,Shipper/Receiver,25.4,25.6,12,On-Time,On-Time,On-Time,On-Time
187,2024-05-30,2024,5,May,Q2,Weekday,SwiftLine,R. Davis,Winnipeg,Winnipeg,Minneapolis,Winnipeg to Minneapolis,942,Dry,None,Strict,Traffic,Carrier,17.0,17.1,3,On-Time,On-Time,On-Time,On-Time
943,2024-05-30,2024,5,May,Q2,Weekday,SwiftLine,M. Clark,Winnipeg,Sioux Falls,Kansas City,Sioux Falls to Kansas City,730,Reefer,None,Strict,Traffic,External,15.9,16.3,23,On-Time,On-Time,Late,On-Time
1086,2024-05-31,2024,5,May,Q2,Weekday,SwiftLine,R. Davis,Winnipeg,Minneapolis,Chicago,Minneapolis to Chicago,650,Reefer,Snow,Strict,Breakdown,Carrier,11.3,12.3,62,Minor,Late,Late,On-Time
4860,2024-05-31,2024,5,May,Q2,Weekday,NorthTrail,R. Davis,Fargo,Minneapolis,Chicago,Minneapolis to Chicago,732,Dry,None,Standard,Dock Delay,Shipper/Receiver,15.3,15.6,20,On-Time,On-Time,Late,On-Time
1421,2024-05-31,2024,5,May,Q2,Weekday,FastFreight,J. Lee,Minneapolis,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,417,Dry,None,Strict,Tornado/Severe Storm,External,7.4,13.2,350,Severe,Late,Late,Failure
1641,2024-05-31,2024,5,May,Q2,Weekday,NorthTrail,A. Smith,Fargo,Sioux Falls,Kansas City,Sioux Falls to Kansas City,362,Flatbed,None,Strict,High Wind Shutdown,External,7.4,17.3,596,Severe,Late,Late,Failure
205,2024-05-31,2024,5,May,Q2,Weekday,RoadBull,J. Lee,Minneapolis,Fargo,Minneapolis,Fargo to Minneapolis,685,Dry,None,Strict,Weather,External,13.2,13.8,39,Minor,On-Time,Late,On-Time
3916,2024-05-31,2024,5,May,Q2,Weekday,FastFreight,J. Lee,Des Moines,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,1135,Dry,Rain,Standard,Breakdown,Carrier,24.6,24.6,0,On-Time,On-Time,On-Time,On-Time
217,2024-06-01,2024,6,Jun,Q2,Weekend,FastFreight,J. Lee,Fargo,Minneapolis,Kansas City,Minneapolis to Kansas City,296,Dry,None,Standard,Dock Delay,Shipper/Receiver,5.1,5.4,20,On-Time,On-Time,Late,On-Time
3334,2024-06-01,2024,6,Jun,Q2,Weekend,RoadBull,J. Lee,Fargo,Grand Forks,Chicago,Grand Forks to Chicago,591,Dry,None,Standard,Traffic,Carrier,12.3,12.7,24,On-Time,On-Time,Late,On-Time
1147,2024-06-01,2024,6,Jun,Q2,Weekend,SwiftLine,R. Davis,Minneapolis,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,851,Dry,None,Strict,Dock Delay,Shipper/Receiver,16.8,16.8,0,On-Time,On-Time,On-Time,On-Time
2420,2024-06-01,2024,6,Jun,Q2,Weekend,NorthTrail,J. Lee,Fargo,Grand Forks,Kansas City,Grand Forks to Kansas City,702,Dry,None,Standard,Dock Delay,Shipper/Receiver,12.9,14.2,75,Minor,Late,Late,At-Risk
4739,2024-06-01,2024,6,Jun,Q2,Weekend,FastFreight,A. Smith,Des Moines,Sioux Falls,Kansas City,Sioux Falls to Kansas City,548,Dry,None,Strict,Traffic,External,9.5,9.7,10,On-Time,On-Time,On-Time,On-Time
1322,2024-06-01,2024,6,Jun,Q2,Weekend,NorthTrail,M. Clark,Des Moines,Grand Forks,Winnipeg,Grand Forks to Winnipeg,1098,Dry,None,Open,Dock Delay,Shipper/Receiver,22.8,23.4,36,Minor,On-Time,Late,On-Time
990,2024-06-01,2024,6,Jun,Q2,Weekend,RoadBull,R. Davis,Winnipeg,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,1047,Flatbed,None,Strict,Traffic,Carrier,20.6,20.6,0,On-Time,On-Time,On-Time,On-Time
3061,2024-06-01,2024,6,Jun,Q2,Weekend,NorthTrail,A. Smith,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,961,Dry,Rain,Strict,Inspection,External,20.0,20.4,21,On-Time,On-Time,Late,On-Time
2985,2024-06-02,2024,6,Jun,Q2,Weekend,NorthTrail,A. Smith,Minneapolis,Winnipeg,Kansas City,Winnipeg to Kansas City,1163,Reefer,None,Standard,Tornado/Severe Storm,External,20.1,23.7,214,Severe,Late,Late,Failure
2301,2024-06-02,2024,6,Jun,Q2,Weekend,NorthTrail,M. Clark,Winnipeg,Winnipeg,Chicago,Winnipeg to Chicago,823,Reefer,None,Standard,Traffic,Carrier,17.7,18.0,17,On-Time,On-Time,Late,On-Time
2168,2024-06-02,2024,6,Jun,Q2,Weekend,RoadBull,A. Smith,Des Moines,Winnipeg,Kansas City,Winnipeg to Kansas City,264,Flatbed,None,Standard,Weather,External,5.7,6.8,64,Minor,Late,Late,At-Risk
1027,2024-06-02,2024,6,Jun,Q2,Weekend,NorthTrail,A. Smith,Des Moines,Minneapolis,Chicago,Minneapolis to Chicago,955,Dry,None,Strict,Traffic,Carrier,16.2,16.3,7,On-Time,On-Time,On-Time,On-Time
2967,2024-06-02,2024,6,Jun,Q2,Weekend,SwiftLine,J. Lee,Minneapolis,Fargo,Kansas City,Fargo to Kansas City,1033,Flatbed,High Wind,Standard,Weather,External,20.4,20.9,32,Minor,On-Time,Late,On-Time
2712,2024-06-02,2024,6,Jun,Q2,Weekend,SwiftLine,A. Smith,Fargo,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,860,Reefer,None,Open,Traffic,Carrier,17.1,17.5,24,On-Time,On-Time,Late,On-Time
570,2024-06-02,2024,6,Jun,Q2,Weekend,RoadBull,M. Clark,Minneapolis,Fargo,Minneapolis,Fargo to Minneapolis,1102,Dry,Rain,Standard,Breakdown,Carrier,20.7,20.7,0,On-Time,On-Time,On-Time,On-Time
334,2024-06-02,2024,6,Jun,Q2,Weekend,NorthTrail,J. Lee,Minneapolis,Minneapolis,Chicago,Minneapolis to Chicago,1061,Dry,None,Strict,Breakdown,Carrier,20.6,21.4,46,Minor,Late,Late,On-Time
1643,2024-06-02,2024,6,Jun,Q2,Weekend,RoadBull,M. Clark,Des Moines,Sioux Falls,Chicago,Sioux Falls to Chicago,1062,Reefer,None,Strict,Inspection,External,18.6,19.2,38,Minor,On-Time,Late,On-Time
3218,2024-06-02,2024,6,Jun,Q2,Weekend,SwiftLine,R. Davis,Minneapolis,Fargo,Kansas City,Fargo to Kansas City,443,Flatbed,None,Open,Traffic,Carrier,9.2,9.6,25,On-Time,On-Time,Late,On-Time
2913,2024-06-02,2024,6,Jun,Q2,Weekend,FastFreight,R. Davis,Fargo,Fargo,Minneapolis,Fargo to Minneapolis,1111,Flatbed,None,Strict,Traffic,External,20.8,20.8,0,On-Time,On-Time,On-Time,On-Time
1581,2024-06-02,2024,6,Jun,Q2,Weekend,SwiftLine,J. Lee,Winnipeg,Fargo,Kansas City,Fargo to Kansas City,1130,Dry,None,Open,Breakdown,Carrier,20.8,21.7,52,Minor,Late,Late,On-Time
4775,2024-06-02,2024,6,Jun,Q2,Weekend,FastFreight,R. Davis,Fargo,Minneapolis,Omaha,Minneapolis to Omaha,1111,Dry,Rain,Open,Dock Delay,Shipper/Receiver,19.3,20.2,57,Minor,Late,Late,On-Time
2029,2024-06-02,2024,6,Jun,Q2,Weekend,RoadBull,M. Clark,Minneapolis,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,686,Dry,None,Standard,Weather,External,14.0,15.2,72,Minor,Late,Late,At-Risk
3190,2024-06-02,2024,6,Jun,Q2,Weekend,SwiftLine,M. Clark,Minneapolis,Minneapolis,Kansas City,Minneapolis to Kansas City,1097,Reefer,None,Open,Dock Delay,Shipper/Receiver,20.9,20.9,0,On-Time,On-Time,On-Time,On-Time
3651,2024-06-03,2024,6,Jun,Q2,Weekday,NorthTrail,R. Davis,Minneapolis,Minneapolis,Kansas City,Minneapolis to Kansas City,1064,Dry,None,Strict,Weather,External,21.5,21.6,8,On-Time,On-Time,On-Time,On-Time
4630,2024-06-03,2024,6,Jun,Q2,Weekday,NorthTrail,M. Clark,Des Moines,Fargo,Chicago,Fargo to Chicago,392,Flatbed,None,Strict,Weather,External,7.2,7.9,41,Minor,On-Time,Late,On-Time
4525,2024-06-03,2024,6,Jun,Q2,Weekday,FastFreight,A. Smith,Fargo,Grand Forks,Winnipeg,Grand Forks to Winnipeg,632,Dry,None,Standard,Dispatch/Planning,Carrier,13.3,13.8,28,On-Time,On-Time,Late,On-Time
1830,2024-06-03,2024,6,Jun,Q2,Weekday,RoadBull,R. Davis,Des Moines,Minneapolis,Kansas City,Minneapolis to Kansas City,836,Dry,None,Strict,Traffic,Carrier,15.9,15.9,0,On-Time,On-Time,On-Time,On-Time
2510,2024-06-03,2024,6,Jun,Q2,Weekday,FastFreight,R. Davis,Minneapolis,Sioux Falls,Kansas City,Sioux Falls to Kansas City,401,Flatbed,None,Open,Breakdown,Driver,8.4,8.6,14,On-Time,On-Time,On-Time,On-Time
275,2024-06-03,2024,6,Jun,Q2,Weekday,RoadBull,A. Smith,Des Moines,Minneapolis,Kansas City,Minneapolis to Kansas City,228,Flatbed,Rain,Standard,Traffic,Carrier,4.2,4.6,24,On-Time,On-Time,Late,On-Time
4851,2024-06-03,2024,6,Jun,Q2,Weekday,SwiftLine,R. Davis,Fargo,Minneapolis,Winnipeg,Minneapolis to Winnipeg,886,Dry,None,Standard,Traffic,Carrier,16.1,16.1,0,On-Time,On-Time,On-Time,On-Time
2945,2024-06-03,2024,6,Jun,Q2,Weekday,NorthTrail,A. Smith,Minneapolis,Fargo,Chicago,Fargo to Chicago,1183,Dry,None,Open,Dock Delay,Shipper/Receiver,24.6,25.1,31,Minor,On-Time,Late,On-Time
3606,2024-06-03,2024,6,Jun,Q2,Weekday,SwiftLine,R. Davis,Minneapolis,Grand Forks,Omaha,Grand Forks to Omaha,223,Dry,None,Strict,Traffic,Carrier,4.1,4.7,36,Minor,On-Time,Late,On-Time
